0.0,0.0,0.0,0.0,
10000000.0,9.231e-06,0.0083649,2.73265e-13,
20000000.0,7.6035e-05,0.018048,2.20716e-12,
30000000.0,0.00034553,0.028779,9.834270000000001e-12,
40000000.0,0.0011445,0.040314,3.19346e-11,
50000000.0,0.0030852,0.05244,8.43925e-11,
60000000.0,0.0071755,0.064981,1.92397e-10,
70000000.0,0.014919,0.077789,3.92094e-10,
80000000.0,0.028393,0.090745,7.313980000000001e-10,
90000000.0,0.050295,0.10375,1.26981e-09,
100000000.0,0.083949,0.11671,2.07725e-09,
110000000.0,0.13327,0.12958,3.23201e-09,
120000000.0,0.20272,0.14228,4.8180799999999996e-09,
130000000.0,0.29717,0.15477,6.9220299999999995e-09,
140000000.0,0.42183,0.16701,9.62981e-09,
150000000.0,0.58207,0.17897,1.30236e-08,
160000000.0,0.78334,0.19062,1.7179e-08,
170000000.0,1.031,0.20194,2.21626e-08,
180000000.0,1.3302,0.21291,2.80302e-08,
190000000.0,1.6858,0.22352,3.48254e-08,
200000000.0,2.1022,0.23377,4.2579100000000006e-08,
210000000.0,2.5833,0.24364,5.13091e-08,
220000000.0,3.1327,0.25313,6.102020000000001e-08,
230000000.0,3.7532,0.26224,7.17053e-08,
240000000.0,4.447,0.27099,8.3346e-08,
250000000.0,5.2158,0.27936,9.59137e-08,
260000000.0,6.0607,0.28736,1.09371e-07,
270000000.0,6.9821,0.29501,1.23674e-07,
280000000.0,7.9802,0.30231,1.38771e-07,
290000000.0,9.0543,0.30927,1.54608e-07,
300000000.0,10.203,0.3159,1.71124e-07,
310000000.0,11.426,0.3222,1.8826100000000002e-07,
320000000.0,12.721,0.3282,2.05955e-07,
330000000.0,14.085,0.3339,2.2414499999999997e-07,
340000000.0,15.517,0.33931,2.42768e-07,
350000000.0,17.013,0.34445,2.61765e-07,
360000000.0,18.571,0.34932,2.8107799999999997e-07,
370000000.0,20.188,0.35394,3.0065e-07,
380000000.0,21.861,0.35832,3.20428e-07,
390000000.0,23.587,0.36247,3.4036199999999996e-07,
400000000.0,25.361,0.3664,3.60405e-07,
410000000.0,27.182,0.37013,3.80512e-07,
420000000.0,29.045,0.37365,4.0064299999999994e-07,
430000000.0,30.948,0.37699,4.20761e-07,
440000000.0,32.887,0.38014,4.4082999999999996e-07,
450000000.0,34.858,0.38313,4.6082e-07,
460000000.0,36.86,0.38596,4.80703e-07,
470000000.0,38.889,0.38864,5.00453e-07,
480000000.0,40.941,0.39117,5.200479999999999e-07,
490000000.0,43.014,0.39357,5.39466e-07,
500000000.0,45.105,0.39584,5.58691e-07,
510000000.0,47.212,0.39799,5.777059999999999e-07,
520000000.0,49.332,0.40003,5.96499e-07,
530000000.0,51.463,0.40196,6.15057e-07,
540000000.0,53.601,0.40378,6.33371e-07,
550000000.0,55.746,0.40552,6.514320000000001e-07,
560000000.0,57.894,0.40716,6.692329999999999e-07,
570000000.0,60.044,0.40872,6.867689999999999e-07,
580000000.0,62.194,0.4102,7.040360000000001e-07,
590000000.0,64.343,0.4116,7.21029e-07,
600000000.0,66.488,0.41294,7.37748e-07,
610000000.0,68.627,0.41421,7.54189e-07,
620000000.0,70.761,0.41541,7.70354e-07,
630000000.0,72.886,0.41656,7.86241e-07,
640000000.0,75.002,0.41765,8.018519999999999e-07,
650000000.0,77.107,0.4187,8.17187e-07,
660000000.0,79.201,0.41969,8.32249e-07,
670000000.0,81.282,0.42063,8.470389999999999e-07,
680000000.0,83.35,0.42154,8.615590000000001e-07,
690000000.0,85.403,0.4224,8.75813e-07,
700000000.0,87.441,0.42322,8.89803e-07,
710000000.0,89.463,0.42401,9.035330000000001e-07,
720000000.0,91.468,0.42477,9.170070000000001e-07,
730000000.0,93.456,0.42549,9.302269999999999e-07,
740000000.0,95.426,0.42618,9.431969999999999e-07,
750000000.0,97.378,0.42684,9.55922e-07,
760000000.0,99.31,0.42748,9.68404e-07,
770000000.0,101.22,0.42809,9.8065e-07,
780000000.0,103.12,0.42868,9.92661e-07,
790000000.0,104.99,0.42924,1.00444e-06,
800000000.0,106.84,0.42979,1.0159999999999999e-06,
810000000.0,108.68,0.43031,1.0273299999999999e-06,
820000000.0,110.49,0.43082,1.03845e-06,
830000000.0,112.28,0.4313,1.04935e-06,
840000000.0,114.05,0.43177,1.0600500000000001e-06,
850000000.0,115.8,0.43223,1.07053e-06,
860000000.0,117.53,0.43267,1.08082e-06,
870000000.0,119.23,0.43309,1.0909099999999999e-06,
880000000.0,120.92,0.4335,1.10081e-06,
890000000.0,122.58,0.4339,1.11051e-06,
900000000.0,124.22,0.43428,1.12003e-06,
910000000.0,125.84,0.43466,1.12937e-06,
920000000.0,127.44,0.43502,1.1385200000000001e-06,
930000000.0,129.02,0.43537,1.14751e-06,
940000000.0,130.57,0.43571,1.15632e-06,
950000000.0,132.11,0.43605,1.16496e-06,
960000000.0,133.62,0.43637,1.17344e-06,
970000000.0,135.12,0.43668,1.18175e-06,
980000000.0,136.59,0.43699,1.1899099999999999e-06,
990000000.0,138.04,0.43729,1.1979099999999999e-06,
1000000000.0,139.47,0.43758,1.20577e-06,
