0.0,0.043751,
0.001,0.043759,
0.002,0.043766,
0.003,0.043774,
0.004,0.043782,
0.005,0.04379,
0.006,0.043797,
0.007,0.043805,
0.008,0.043813,
0.009,0.04382,
0.01,0.043828,
0.011,0.043836,
0.012,0.043844,
0.013,0.043851,
0.014,0.043859,
0.015,0.043867,
0.016,0.043875,
0.017,0.043882,
0.018,0.04389,
0.019,0.043898,
0.02,0.043906,
0.021,0.043913,
0.022,0.043921,
0.023,0.043929,
0.024,0.043948,
0.025,0.043971,
0.026,0.043994,
0.027,0.044017,
0.028,0.044041,
0.029,0.044064,
0.03,0.044087,
0.031,0.04411,
0.032,0.044133,
0.033,0.044156,
0.034,0.044179,
0.035,0.044203,
0.036,0.044226,
0.037,0.044249,
0.038,0.044272,
0.039,0.044295,
0.04,0.044318,
0.041,0.044341,
0.042,0.044364,
0.043,0.044388,
0.044,0.044411,
0.045,0.044434,
0.046,0.044457,
0.047,0.044488,
0.048,0.044526,
0.049,0.044564,
0.05,0.044602,
0.051,0.044641,
0.052,0.044679,
0.053,0.044717,
0.054,0.044756,
0.055,0.044794,
0.056,0.044832,
0.057,0.04487,
0.058,0.044909,
0.059,0.044947,
0.06,0.044985,
0.061,0.045023,
0.062,0.045062,
0.063,0.0451,
0.064,0.045138,
0.065,0.045177,
0.066,0.045215,
0.067,0.045253,
0.068,0.045291,
0.069,0.04533,
0.07,0.045371,
0.071,0.045424,
0.072,0.045477,
0.073,0.04553,
0.074,0.045583,
0.075,0.045636,
0.076,0.045689,
0.077,0.045742,
0.078,0.045795,
0.079,0.045848,
0.08,0.045901,
0.081,0.045953,
0.082,0.046006,
0.083,0.046059,
0.084,0.046112,
0.085,0.046165,
0.086,0.046218,
0.087,0.046271,
0.088,0.046324,
0.089,0.046377,
0.09,0.04643,
0.091,0.046483,
0.092,0.046535,
0.093,0.046588,
0.094,0.046655,
0.095,0.046721,
0.096,0.046788,
0.097,0.046854,
0.098,0.046921,
0.099,0.046988,
0.1,0.047054,
0.101,0.047121,
0.102,0.047188,
0.103,0.047254,
0.104,0.047321,
0.105,0.047387,
0.106,0.047454,
0.107,0.047521,
0.108,0.047587,
0.109,0.047654,
0.11,0.04772,
0.111,0.047787,
0.112,0.047854,
0.113,0.04792,
0.114,0.047987,
0.115,0.048053,
0.116,0.04812,
0.117,0.048194,
0.118,0.048272,
0.119,0.048349,
0.12,0.048427,
0.121,0.048504,
0.122,0.048582,
0.123,0.048659,
0.124,0.048737,
0.125,0.048814,
0.126,0.048892,
0.127,0.048969,
0.128,0.049047,
0.129,0.049124,
0.13,0.049201,
0.131,0.049279,
0.132,0.049356,
0.133,0.049434,
0.134,0.049511,
0.135,0.049589,
0.136,0.049666,
0.137,0.049744,
0.138,0.049821,
0.139,0.049899,
0.14,0.049976,
0.141,0.050054,
0.142,0.050131,
0.143,0.050208,
0.144,0.050286,
0.145,0.050363,
0.146,0.05044,
0.147,0.050518,
0.148,0.050595,
0.149,0.050672,
0.15,0.05075,
0.151,0.050827,
0.152,0.050905,
0.153,0.050982,
0.154,0.051059,
0.155,0.051137,
0.156,0.051214,
0.157,0.051291,
0.158,0.051369,
0.159,0.051446,
0.16,0.051524,
0.161,0.051601,
0.162,0.051678,
0.163,0.051752,
0.164,0.051814,
0.165,0.051875,
0.166,0.051936,
0.167,0.051998,
0.168,0.052059,
0.169,0.05212,
0.17,0.052182,
0.171,0.052243,
0.172,0.052304,
0.173,0.052366,
0.174,0.052427,
0.175,0.052489,
0.176,0.05255,
0.177,0.052611,
0.178,0.052673,
0.179,0.052734,
0.18,0.052795,
0.181,0.052857,
0.182,0.052918,
0.183,0.052979,
0.184,0.053041,
0.185,0.053102,
0.186,0.053163,
0.187,0.053175,
0.188,0.053185,
0.189,0.053194,
0.19,0.053204,
0.191,0.053213,
0.192,0.053222,
0.193,0.053232,
0.194,0.053241,
0.195,0.053251,
0.196,0.05326,
0.197,0.053269,
0.198,0.053279,
0.199,0.053288,
0.2,0.053298,
0.201,0.053307,
0.202,0.053317,
0.203,0.053326,
0.204,0.053335,
0.205,0.053345,
0.206,0.053354,
0.207,0.053364,
0.208,0.053373,
0.209,0.053383,
0.21,0.053347,
0.211,0.053292,
0.212,0.053237,
0.213,0.053182,
0.214,0.053128,
0.215,0.053073,
0.216,0.053018,
0.217,0.052963,
0.218,0.052908,
0.219,0.052853,
0.22,0.052798,
0.221,0.052743,
0.222,0.052688,
0.223,0.052633,
0.224,0.052579,
0.225,0.052524,
0.226,0.052469,
0.227,0.052414,
0.228,0.052359,
0.229,0.052304,
0.23,0.052249,
0.231,0.052194,
0.232,0.052139,
0.233,0.052064,
0.234,0.051963,
0.235,0.051863,
0.236,0.051762,
0.237,0.051661,
0.238,0.05156,
0.239,0.051459,
0.24,0.051358,
0.241,0.051258,
0.242,0.051157,
0.243,0.051056,
0.244,0.050955,
0.245,0.050854,
0.246,0.050754,
0.247,0.050653,
0.248,0.050552,
0.249,0.050451,
0.25,0.05035,
0.251,0.050249,
0.252,0.050149,
0.253,0.050048,
0.254,0.049947,
0.255,0.049846,
0.256,0.049746,
0.257,0.049647,
0.258,0.049548,
0.259,0.049449,
0.26,0.049351,
0.261,0.049252,
0.262,0.049153,
0.263,0.049054,
0.264,0.048955,
0.265,0.048857,
0.266,0.048758,
0.267,0.048659,
0.268,0.04856,
0.269,0.048461,
0.27,0.048363,
0.271,0.048264,
0.272,0.048165,
0.273,0.048066,
0.274,0.047967,
0.275,0.047869,
0.276,0.04777,
0.277,0.047671,
0.278,0.047572,
0.279,0.047473,
0.28,0.047385,
0.281,0.047297,
0.282,0.047209,
0.283,0.047121,
0.284,0.047032,
0.285,0.046944,
0.286,0.046856,
0.287,0.046768,
0.288,0.04668,
0.289,0.046592,
0.29,0.046504,
0.291,0.046416,
0.292,0.046328,
0.293,0.04624,
0.294,0.046152,
0.295,0.046064,
0.296,0.045976,
0.297,0.045888,
0.298,0.0458,
0.299,0.045712,
0.3,0.045624,
0.301,0.045536,
0.302,0.045448,
0.303,0.045368,
0.304,0.045292,
0.305,0.045216,
0.306,0.04514,
0.307,0.045064,
0.308,0.044988,
0.309,0.044912,
0.31,0.044836,
0.311,0.04476,
0.312,0.044684,
0.313,0.044608,
0.314,0.044532,
0.315,0.044456,
0.316,0.04438,
0.317,0.044304,
0.318,0.044228,
0.319,0.044152,
0.32,0.044076,
0.321,0.044,
0.322,0.043924,
0.323,0.043848,
0.324,0.043772,
0.325,0.043696,
0.326,0.043624,
0.327,0.04356,
0.328,0.043496,
0.329,0.043431,
0.33,0.043367,
0.331,0.043303,
0.332,0.043238,
0.333,0.043174,
0.334,0.043109,
0.335,0.043045,
0.336,0.042981,
0.337,0.042916,
0.338,0.042852,
0.339,0.042788,
0.34,0.042723,
0.341,0.042659,
