50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0029388479711070096,0.061868280425012835,0.032390823716426764,0.08957816265011706,0.04779034391989412,0.018006479591548673,0.011593355288387558,0.01722227296452681,0.036375932688085706,0.0020598845337243777,0.0051085169903781905,0.002429594102676904,0.00040931673260216725,0.02217031042711663,0.0012778943354242065,0.0012143363589707783,0.005965439856570074,0.001615208421615839,0.02643697957003689,0.0012647953961272885,0.0009303843707748146,0.00025314254872122594,0.0002875177871469628,0.0004343250866470408,0.0064351486666226814,0.0005538946033763427,0.015625113328690595,0.0821210732267583,0.0010072772534646783,2.8604726202736308e-05,3.246027762351622e-05,0.0008042496298712552,0.0015382314142926051,0.0009824645500484547,0.00583926774343347,0.010398513722563068,0.004258128393048471,7.874118561005761e-05,0.0002842502216679468,0.00804035640625817,0.02533819916617768,0.01908093961234759,0.010919475301477792,0.009679042417174589,0.0014405823582308303,0.000650520147224805,0.0014468410273614063,0.0007981572911180544,4.8781623450220956e-08,0.0003973555587319233,0.0008626228384749232,0.01846561947160129
150.0,0.011666501010402643,0.1549062096003956,0.10525756171063495,0.2527344529072304,0.15605510406369008,0.06936735359886892,0.047774721926601225,0.07134774574134292,0.12327441705557812,0.012157234722977552,0.02619977297472041,0.013923754150757655,0.00191583877957646,0.07828658556026713,0.006298073723304803,0.005088039769696579,0.023171959906190018,0.008434863327216203,0.087084129999329,0.0067897189959196524,0.00522180196052824,0.001612330619142399,0.001870284381203519,0.0027210076089151467,0.030421769624358455,0.0033467716757413814,0.06844429731157722,0.24167563461063557,0.006018526644745434,0.00021594761312768417,0.0002742199524853287,0.0052386988480693725,0.008578560894631307,0.005919298155933069,0.02654534556160077,0.04641740587323361,0.021476712998783013,0.0005897036294658417,0.0018574204825589369,0.03290895404233526,0.10168897791716186,0.08140045626016443,0.049629684077109125,0.042410048823337064,0.006361419900374916,0.002568932287574236,0.005158268051094778,0.00408976703232599,5.669296688899403e-07,0.0018987133164019756,0.004142242375380227,0.06958447041180703
200.0,0.02731116765179813,0.2567192583309008,0.20474319709043035,0.42753923568602115,0.29576397040897073,0.15384976883086443,0.1132175063590037,0.16599386483456902,0.2422150047103654,0.03879477297335389,0.07369988303897881,0.043438453465211704,0.0054375870873082386,0.16145058011261848,0.018191467681898763,0.01279058089921052,0.052858822918518296,0.025246579334500946,0.16961517434553045,0.02085958545349847,0.016627606351636216,0.0057721213586427325,0.006750451804802318,0.009481964346064022,0.08111227337528039,0.011159651198449055,0.1656157287611068,0.4210785573569067,0.019935537498709365,0.0009236316045116564,0.0012402040402263888,0.018404875376547735,0.026694673892105315,0.01988394940762151,0.06934104874814037,0.11702839138298894,0.06073023941747123,0.002400161071663066,0.0067139974179619664,0.07873800101013166,0.22819112722391965,0.19215017000634932,0.12496939643100669,0.10575055309914715,0.016737961656908558,0.005757697615025349,0.01066643961830108,0.012268796474938542,3.4693756357784762e-06,0.005342383875349376,0.011495952686379506,0.1483620694751264
250.0,0.0498734632396836,0.3581427937103889,0.3127494952123323,0.5747277753732112,0.4321381733502434,0.2594109526336055,0.20293148082105453,0.2883673769953983,0.3672419236029827,0.08890052341407488,0.15097884414335508,0.09776641896357986,0.012198928551312665,0.2579245076954235,0.04003730541350121,0.02528181035518764,0.09305694831623058,0.05652319846649518,0.25958565823017127,0.04784114324747406,0.03928463977327324,0.015209589362226626,0.017793298246745953,0.024180071641414443,0.16054489104771846,0.027118654082790062,0.29524728005143597,0.5782371551688105,0.04821396111888281,0.002901769406205862,0.00398224972289284,0.04630071741522357,0.06110626297170365,0.04880778696565763,0.13609944104706534,0.21962659998000572,0.12671167620248858,0.00703310155682383,0.017659614981973826,0.1441297566110495,0.38112933039014124,0.33469959047670866,0.23209543689667503,0.1974963351961535,0.03431950992828451,0.009762806935355412,0.01702983115463305,0.027995691577730183,1.4879946549510946e-05,0.011612595420988628,0.024341202770875675,0.23883508193447167
300.0,0.07904521875494197,0.4546342772224981,0.4167039331428012,0.6852630877425213,0.5457546577509346,0.3713651505538303,0.30645472840533694,0.419627787166036,0.4817200304389857,0.16416325849881008,0.25265301325378003,0.1778858852865062,0.023769379705174953,0.3564864671329984,0.0741040918447062,0.043437134149087946,0.14045440940895626,0.10490963019600066,0.3481733374840503,0.09077858937841424,0.07644807726734526,0.03277659365146046,0.03816396260640826,0.0502645340524072,0.26306962151389496,0.05367344714284521,0.4362718993147191,0.6999985501836867,0.09491563455052295,0.007400848974004644,0.01017295193324014,0.09351319673139179,0.11473025632175088,0.09732018431888491,0.22278081141890035,0.34241608607820284,0.2175197357733193,0.016595537635493412,0.037674477117651484,0.2236146603645407,0.5327307673621622,0.48404101867452526,0.3570255501069069,0.30791104751196147,0.06059235221534582,0.01407270020093325,0.023591974524126327,0.05363013109479595,5.023424944211556e-05,0.02159420733409249,0.043739501702538874,0.3265281102412609
350.0,0.11441717130414407,0.5432894800616005,0.5105145663856975,0.7648805608101834,0.6327577750302318,0.4783653746831874,0.41277560662919666,0.5439104265059516,0.5795064181108969,0.2601542165587199,0.3676381426558756,0.2784020782179553,0.041948860217032494,0.45050862475711456,0.12127122786059481,0.06803762181706151,0.19175849190245023,0.17033992063642736,0.43127609061220423,0.15039261132631443,0.12945858630688478,0.06106370204808626,0.07053097894083316,0.09017822909927506,0.378245060515144,0.09184670075113488,0.5696718742512972,0.7892112640136915,0.16114322392652786,0.016158685663432825,0.021982000930667465,0.1613063892535554,0.1871297855870996,0.16678119310843115,0.32142965895385955,0.4703229487199917,0.3256195684720828,0.033466505424227654,0.06908544751834834,0.3098357212511043,0.664111588202111,0.6197747127231207,0.48415731827068326,0.4245455138671904,0.09663868112154567,0.01835328358757468,0.030192892828838344,0.09069836854576048,0.00014215787786374867,0.03609905271527088,0.07031593885296451,0.4037139297091958
400.0,0.15534183334059054,0.6223171473587725,0.5922618606714566,0.8221980091646464,0.6974568508923012,0.573977025585839,0.5134087910001539,0.651848776488681,0.6603973374432969,0.36820681772251057,0.48379189630234676,0.38980338641368995,0.0684911960033159,0.5367158040452318,0.18080509698075414,0.09965809542717985,0.2443586899684801,0.2500387956125085,0.5071008833433877,0.22482254022318027,0.19731674623171508,0.10175213978657252,0.11633477763191345,0.14462143563584295,0.4946996653086678,0.1410307958716463,0.6838914490822,0.8531021968651284,0.2445287964741522,0.031218767460936186,0.041735517559161966,0.24702036844827974,0.2746367617524808,0.25450723840733697,0.4231320688442614,0.5902528531170402,0.440706701665998,0.059821580020661944,0.11289882583732613,0.39564370006208993,0.7677253485772437,0.7311811251437944,0.6013841980166539,0.5364161608509463,0.14291079371090254,0.022486029051839183,0.03705822118734283,0.13955626425159798,0.00035072397645625293,0.05575820297037297,0.10416642811848711,0.46856518938154074
450.0,0.2008341147128942,0.6909435893950423,0.6620661481780479,0.864189288860082,0.7461576328279974,0.6557781335252078,0.6033133954071678,0.7400533723428085,0.7263783399146915,0.47846646530902054,0.5914227761919398,0.501754629886221,0.10473892373931581,0.6137114607708573,0.25051759312468425,0.13853018152590357,0.2964989413877359,0.33926255020772955,0.5748227459501349,0.310097355832277,0.27692866573217695,0.15516195119145298,0.17536746595768818,0.21231257332697423,0.6030881170863538,0.1992831730847299,0.7748390341522552,0.898370432052189,0.3398550984317204,0.05459886911920907,0.07144142169224045,0.344856666877413,0.37138669277651243,0.35446307665822163,0.5203928367952562,0.6938063496366901,0.5527661751232321,0.09713743515724037,0.1685287889032473,0.47555649694569374,0.8440931782710427,0.8160400962798127,0.7017630335596772,0.6361553414803554,0.19903242091518314,0.026515794715979066,0.04463201090181476,0.19931744799686377,0.0007747607665205481,0.08091482960543211,0.14480918765765383,0.5224285956173227
500.0,0.24963372990355479,0.7492582645819407,0.7208945816940895,0.895592817354759,0.784204066871602,0.7238338073566508,0.6804315702560474,0.8090749097879306,0.779834402421553,0.5824922843916631,0.6847245310957959,0.6057539595445913,0.1512803107224464,0.6811043506908693,0.327205867530957,0.18443710010719333,0.34718063810034727,0.432403298805666,0.6341509141780536,0.40106245053093026,0.36383111714196376,0.22011738097312045,0.24576658674898033,0.290262090863856,0.6974670089801318,0.2638880120438176,0.8434683087568557,0.9301567800150977,0.44040368094766075,0.08788831558417211,0.11232045491901341,0.4474919884267267,0.47074020234225317,0.458944369309857,0.6082562361225767,0.7775467232865447,0.6541759651122032,0.1458243861267472,0.2339554802077515,0.5463426688824798,0.8976604994528589,0.8772007417908938,0.7829222424725102,0.7202641908572571,0.26372423898677244,0.030590070596501446,0.053457512142335635,0.26801776959427354,0.001562104075109593,0.111553906619247,0.19123143502350293,0.5676465798453915
