0.0,2.1289,
0.0017321,2.1258,
0.0034641,2.1227,
0.0051962,2.1197,
0.0069282,2.1166,
0.0086603,2.1135,
0.010392,2.1104,
0.012124,2.1073,
0.013856,2.1043,
0.015588,2.1012,
0.017321,2.0981,
0.019053,2.0951,
0.020785,2.092,
0.022517,2.0889,
0.024249,2.0859,
0.025981,2.0828,
0.027713,2.0798,
0.029445,2.0767,
0.031177,2.0737,
0.032909,2.0706,
0.034641,2.0676,
0.036373,2.0645,
0.038105,2.0615,
0.039837,2.0585,
0.041569,2.0554,
0.043301,2.0524,
0.045033,2.0494,
0.046765,2.0463,
0.048497,2.0433,
0.050229,2.0403,
0.051962,2.0372,
0.053694,2.0342,
0.055426,2.0312,
0.057158,2.0282,
0.05889,2.0252,
0.060622,2.0222,
0.062354,2.0191,
0.064086,2.0161,
0.065818,2.0131,
0.06755,2.0101,
0.069282,2.0071,
0.071014,2.0041,
0.072746,2.0011,
0.074478,1.9981,
0.07621,1.9951,
0.077942,1.9921,
0.079674,1.9891,
0.081406,1.9861,
0.083138,1.9832,
0.08487,1.9802,
0.086603,1.9772,
0.088335,1.9742,
0.090067,1.9712,
0.091799,1.9682,
0.093531,1.9653,
0.095263,1.9623,
0.096995,1.9593,
0.098727,1.9563,
0.10046,1.9534,
0.10219,1.9504,
0.10392,1.9474,
0.10566,1.9445,
0.10739,1.9415,
0.10912,1.9385,
0.11085,1.9356,
0.11258,1.9326,
0.11432,1.9297,
0.11605,1.9267,
0.11778,1.9237,
0.11951,1.9208,
0.12124,1.9178,
0.12298,1.9149,
0.12471,1.9119,
0.12644,1.909,
0.12817,1.9061,
0.1299,1.9031,
0.13164,1.9002,
0.13337,1.8972,
0.1351,1.8943,
0.13683,1.8914,
0.13856,1.8884,
0.1403,1.8855,
0.14203,1.8826,
0.14376,1.8796,
0.14549,1.8767,
0.14722,1.8738,
0.14896,1.8708,
0.15069,1.8679,
0.15242,1.865,
0.15415,1.8621,
0.15588,1.8591,
0.15762,1.8562,
0.15935,1.8533,
0.16108,1.8504,
0.16281,1.8475,
0.16454,1.8446,
0.16628,1.8416,
0.16801,1.8387,
0.16974,1.8358,
0.17147,1.8329,
0.17321,1.83,
0.17494,1.8271,
0.17667,1.8242,
0.1784,1.8213,
0.18013,1.8184,
0.18187,1.8155,
0.1836,1.8126,
0.18533,1.8097,
0.18706,1.8068,
0.18879,1.8039,
0.19053,1.801,
0.19226,1.7981,
0.19399,1.7952,
0.19572,1.7923,
0.19745,1.7894,
0.19919,1.7865,
0.20092,1.7836,
0.20265,1.7808,
0.20438,1.7779,
0.20611,1.775,
0.20785,1.7721,
0.20958,1.7692,
0.21131,1.7663,
0.21304,1.7635,
0.21477,1.7606,
0.21651,1.7577,
0.21824,1.7554,
0.21997,1.7531,
0.2217,1.7508,
0.22343,1.7485,
0.22517,1.7462,
0.2269,1.744,
0.22863,1.7417,
0.23036,1.7395,
0.23209,1.7373,
0.23383,1.7351,
0.23556,1.7329,
0.23729,1.7307,
0.23902,1.7286,
0.24076,1.7264,
0.24249,1.7243,
0.24422,1.7222,
0.24595,1.7201,
0.24768,1.718,
0.24942,1.7159,
0.25115,1.7138,
0.25288,1.7118,
0.25461,1.7097,
0.25634,1.7077,
0.25808,1.7057,
0.25981,1.7037,
0.26154,1.7017,
0.26327,1.6997,
0.265,1.6978,
0.26674,1.6958,
0.26847,1.6939,
0.2702,1.6919,
0.27193,1.69,
0.27366,1.6881,
0.2754,1.6863,
0.27713,1.6844,
0.27886,1.6825,
0.28059,1.6807,
0.28232,1.6788,
0.28406,1.677,
0.28579,1.6752,
0.28752,1.6734,
0.28925,1.6716,
0.29098,1.6698,
0.29272,1.6681,
0.29445,1.6663,
0.29618,1.6646,
0.29791,1.6628,
0.29964,1.6611,
0.30138,1.6594,
0.30311,1.6577,
0.30484,1.656,
0.30657,1.6544,
0.30831,1.6527,
0.31004,1.6511,
0.31177,1.6494,
0.3135,1.6478,
0.31523,1.6462,
0.31697,1.6446,
0.3187,1.643,
0.32043,1.6414,
0.32216,1.6399,
0.32389,1.6383,
0.32563,1.6368,
0.32736,1.6352,
0.32909,1.6337,
0.33082,1.6322,
0.33255,1.6307,
0.33429,1.6292,
0.33602,1.6278,
0.33775,1.6263,
0.33948,1.6248,
0.34121,1.6234,
0.34295,1.622,
0.34468,1.6205,
0.34641,1.6191,
0.34814,1.6177,
0.34987,1.6163,
0.35161,1.6149,
0.35334,1.6136,
0.35507,1.6122,
0.3568,1.6109,
0.35853,1.6095,
0.36027,1.6082,
0.362,1.6069,
0.36373,1.6056,
0.36546,1.6043,
0.36719,1.603,
0.36893,1.6017,
0.37066,1.6004,
0.37239,1.5992,
0.37412,1.5979,
0.37585,1.5967,
0.37759,1.5955,
0.37932,1.5943,
0.38105,1.5931,
0.38278,1.5919,
0.38452,1.5907,
0.38625,1.5895,
0.38798,1.5883,
0.38971,1.5872,
0.39144,1.586,
0.39318,1.5849,
0.39491,1.5837,
0.39664,1.5826,
0.39837,1.5815,
0.4001,1.5804,
0.40184,1.5793,
0.40357,1.5782,
0.4053,1.5772,
0.40703,1.5761,
0.40876,1.575,
0.4105,1.574,
0.41223,1.5729,
0.41396,1.5719,
0.41569,1.5709,
0.41742,1.5699,
0.41916,1.5689,
0.42089,1.5679,
0.42262,1.5669,
0.42435,1.5659,
0.42608,1.565,
0.42782,1.564,
0.42955,1.563,
0.43128,1.5621,
0.43301,1.5612,
0.43474,1.5602,
0.43648,1.5593,
0.43821,1.5584,
0.43994,1.5575,
0.44167,1.5566,
0.44341,1.5557,
0.44514,1.5548,
0.44687,1.5539,
0.4486,1.553,
0.45033,1.5521,
0.45207,1.5513,
0.4538,1.5504,
0.45553,1.5496,
0.45726,1.5487,
0.45899,1.5479,
0.46073,1.547,
0.46246,1.5462,
0.46419,1.5454,
0.46592,1.5446,
0.46765,1.5438,
0.46939,1.543,
0.47112,1.5422,
0.47285,1.5414,
0.47458,1.5406,
0.47631,1.5398,
0.47805,1.539,
0.47978,1.5383,
0.48151,1.5375,
0.48324,1.5367,
0.48497,1.536,
0.48671,1.5352,
0.48844,1.5345,
0.49017,1.5338,
0.4919,1.533,
0.49363,1.5323,
0.49537,1.5316,
0.4971,1.5309,
0.49883,1.5302,
0.50056,1.5295,
0.50229,1.5288,
0.50403,1.5281,
0.50576,1.5274,
0.50749,1.5268,
0.50922,1.5261,
0.51095,1.5254,
0.51269,1.5248,
0.51442,1.5241,
0.51615,1.5234,
0.51788,1.5228,
0.51962,1.5222,
0.52135,1.5215,
0.52308,1.5209,
0.52481,1.5203,
0.52654,1.5197,
0.52828,1.519,
0.53001,1.5184,
0.53174,1.5178,
0.53347,1.5172,
0.5352,1.5166,
0.53694,1.5161,
0.53867,1.5155,
0.5404,1.5149,
0.54213,1.5143,
0.54386,1.5138,
0.5456,1.5132,
0.54733,1.5126,
0.54906,1.5121,
0.55079,1.5115,
0.55252,1.511,
0.55426,1.5105,
0.55599,1.5099,
0.55772,1.5094,
0.55945,1.5089,
0.56118,1.5084,
0.56292,1.5078,
0.56465,1.5073,
0.56638,1.5068,
0.56811,1.5063,
0.56984,1.5058,
0.57158,1.5053,
0.57331,1.5048,
0.57504,1.5044,
0.57677,1.5039,
0.5785,1.5034,
0.58024,1.5029,
0.58197,1.5025,
0.5837,1.502,
0.58543,1.5016,
0.58717,1.5011,
0.5889,1.5007,
0.59063,1.5002,
0.59236,1.4998,
0.59409,1.4993,
0.59583,1.4989,
0.59756,1.4985,
0.59929,1.4981,
0.60102,1.4976,
0.60275,1.4972,
0.60449,1.4968,
0.60622,1.4964,
0.60795,1.496,
0.60968,1.4956,
0.61141,1.4952,
0.61315,1.4948,
0.61488,1.4944,
0.61661,1.494,
0.61834,1.4937,
0.62007,1.4933,
0.62181,1.4929,
0.62354,1.4925,
0.62527,1.4922,
0.627,1.4918,
0.62873,1.4915,
0.63047,1.4911,
0.6322,1.4908,
0.63393,1.4904,
0.63566,1.4901,
0.63739,1.4897,
0.63913,1.4894,
0.64086,1.4891,
0.64259,1.4887,
0.64432,1.4884,
0.64605,1.4881,
0.64779,1.4878,
0.64952,1.4874,
0.65125,1.4871,
0.65298,1.4868,
