0.50000D+02,0.44152560D-02,0.72491775D-01,0.41252522D-01,0.10749159D+00,0.65447406D-01,0.25570021D-01,0.17283537D-01,0.23403786D-01,0.48326435D-01,0.35714540D-02,0.80799676D-02,0.40868656D-02,0.58417926D-03,0.30158348D-01,0.19937419D-02,0.16420437D-02,0.89779890D-02,0.25059106D-02,0.34423846D-01,0.20388171D-02,0.13973677D-02,0.46587842D-03,0.53222552D-03,0.79637553D-03,0.99349287D-02,0.13040122D-02,0.22121189D-01,0.97827309D-01,0.15788672D-02,0.81011092D-04,0.80878636D-04,0.15215119D-02,0.24896548D-02,0.16292816D-02,0.90196759D-02,0.14259821D-01,0.66334276D-02,0.16303678D-03,0.75434218D-03,0.12863820D-01,0.34855070D-01,0.26790033D-01,0.15358912D-01,0.14423968D-01,0.21717111D-02,0.87642371D-03,0.19996577D-02,0.12135500D-02,0.45177180D-05,0.57238051D-03,0.13460004D-02,0.26976070D-01
0.10000D+03,0.15962313D-01,0.16988247D+00,0.12167205D+00,0.27475658D+00,0.18279046D+00,0.86991302D-01,0.62708050D-01,0.85593009D-01,0.14523546D+00,0.18154601D-01,0.35753674D-01,0.20207068D-01,0.25855689D-02,0.93782781D-01,0.89852426D-02,0.63503149D-02,0.30231360D-01,0.11746457D-01,0.10073342D+00,0.98141945D-02,0.71652046D-02,0.26966633D-02,0.31028801D-02,0.44382165D-02,0.41291101D-01,0.64993387D-02,0.85334861D-01,0.26135447D+00,0.83541689D-02,0.51644237D-03,0.58006895D-03,0.85091241D-02,0.12329134D-01,0.87139206D-02,0.36411997D-01,0.56660402D-01,0.29441827D-01,0.10740255D-02,0.41165599D-02,0.46262109D-01,0.12258404D+00,0.10004896D+00,0.61875064D-01,0.55605123D-01,0.89010910D-02,0.29680625D-02,0.62417343D-02,0.56530190D-02,0.31785520D-04,0.25331486D-02,0.57992556D-02,0.86075779D-01
0.15000D+03,0.35418239D-01,0.27266171D+00,0.22320347D+00,0.44206400D+00,0.31548421D+00,0.17736800D+00,0.13565244D+00,0.18339943D+00,0.26521080D+00,0.51545991D-01,0.90118827D-01,0.56168034D-01,0.70874495D-02,0.17943179D+00,0.24188717D-01,0.15304817D-01,0.62779333D-01,0.32296856D-01,0.18402739D+00,0.27627458D-01,0.21168504D-01,0.88682110D-02,0.10191476D-01,0.14019339D-01,0.10001500D+00,0.18633763D-01,0.18896611D+00,0.43401983D+00,0.25118688D-01,0.19089238D-02,0.22911642D-02,0.26483281D-01,0.35002503D-01,0.26530611D-01,0.86845892D-01,0.13154000D+00,0.75532392D-01,0.39269163D-02,0.12774992D-01,0.10079862D+00,0.25150580D+00,0.21541148D+00,0.14311541D+00,0.12637478D+00,0.22248279D-01,0.60723975D-02,0.12118445D-01,0.15766670D-01,0.12541116D-03,0.67961625D-02,0.14981570D-01,0.16487333D+00
0.20000D+03,0.62445121D-01,0.37273627D+00,0.32901484D+00,0.58093870D+00,0.43783949D+00,0.28265768D+00,0.22777042D+00,0.30221564D+00,0.38522626D+00,0.10788714D+00,0.17036705D+00,0.11562746D+00,0.15439265D-01,0.27450251D+00,0.50211897D-01,0.29533858D-01,0.10393296D+00,0.67543815D-01,0.27229331D+00,0.58994076D-01,0.46972211D-01,0.21660363D-01,0.24749732D-01,0.32890400D-01,0.18422581D+00,0.40194369D-01,0.31719801D+00,0.58299887D+00,0.56220298D-01,0.52858102D-02,0.65642770D-02,0.60485933D-01,0.74540971D-01,0.60021919D-01,0.15889541D+00,0.23293328D+00,0.14629523D+00,0.10506330D-01,0.29538424D-01,0.17203041D+00,0.39629552D+00,0.35283581D+00,0.25058590D+00,0.22066400D+00,0.43788467D-01,0.98446525D-02,0.19129692D-01,0.33940091D-01,0.36528925D-03,0.14280935D-01,0.30130502D-01,0.24864217D+00
0.25000D+03,0.96152948D-01,0.46610493D+00,0.42881300D+00,0.68666762D+00,0.53961843D+00,0.38983707D+00,0.32843694D+00,0.42568076D+00,0.49307336D+00,0.18588755D+00,0.26922974D+00,0.19663161D+00,0.29164575D-01,0.37001474D+00,0.88434581D-01,0.49892343D-01,0.15078593D+00,0.11865838D+00,0.35855860D+00,0.10556592D+00,0.86743479D-01,0.43618521D-01,0.49430357D-01,0.63685829D-01,0.28614336D+00,0.72416128D-01,0.45059030D+00,0.69892420D+00,0.10406340D+00,0.12087249D-01,0.15219920D-01,0.11311339D+00,0.13215769D+00,0.11193332D+00,0.24653284D+00,0.34893770D+00,0.23734943D+00,0.22933770D-01,0.56546923D-01,0.25314446D+00,0.53446659D+00,0.49065285D+00,0.37033503D+00,0.32784498D+00,0.74507428D-01,0.14040304D-01,0.27171888D-01,0.61996982D-01,0.87469154D-03,0.25819176D-01,0.51977300D-01,0.32771075D+00
0.30000D+03,0.13537196D+00,0.55062641D+00,0.51797206D+00,0.76441228D+00,0.62033311D+00,0.49014261D+00,0.42844751D+00,0.54133944D+00,0.58488125D+00,0.27968348D+00,0.37662559D+00,0.29278136D+00,0.49750306D-01,0.46063739D+00,0.13873350D+00,0.76968688D-01,0.20084422D+00,0.18435385D+00,0.43922995D+00,0.16671326D+00,0.14066131D+00,0.76506704D-01,0.85874042D-01,0.10758019D+00,0.39562078D+00,0.11509950D+00,0.57404440D+00,0.78443994D+00,0.16835452D+00,0.24017796D-01,0.30272921D-01,0.18359216D+00,0.20597996D+00,0.18177999D+00,0.34180754D+00,0.46683297D+00,0.34066621D+00,0.43253726D-01,0.94730744D-01,0.33718106D+00,0.65295460D+00,0.61376425D+00,0.48909387D+00,0.43705490D+00,0.11469715D+00,0.18573303D-01,0.36454504D-01,0.10083598D+00,0.18215260D-02,0.42058851D-01,0.80694035D-01,0.39793549D+00
0.35000D+03,0.17880563D+00,0.62528970D+00,0.59528966D+00,0.82119958D+00,0.68349934D+00,0.57908115D+00,0.52150732D+00,0.64212780D+00,0.66102080D+00,0.38115409D+00,0.48299879D+00,0.39568663D+00,0.78377360D-01,0.54355242D+00,0.19957379D+00,0.11098615D+00,0.25220308D+00,0.26133595D+00,0.51255698D+00,0.23977408D+00,0.20693826D+00,0.12087401D+00,0.13429975D+00,0.16400577D+00,0.50322285D+00,0.16683993D+00,0.67925707D+00,0.84591164D+00,0.24624104D+00,0.42784480D-01,0.53543131D-01,0.26809150D+00,0.29171149D+00,0.26598131D+00,0.43721785D+00,0.57654463D+00,0.44727007D+00,0.72993382D-01,0.14365260D+00,0.41844854D+00,0.74742984D+00,0.71518054D+00,0.59743018D+00,0.53984331D+00,0.16390215D+00,0.23488677D-01,0.47331358D-01,0.15027827D+00,0.34132107D-02,0.63384508D-01,0.11591260D+00,0.45872679D+00
0.40000D+03,0.22514654D+00,0.68990031D+00,0.66124057D+00,0.86298062D+00,0.73332754D+00,0.65523173D+00,0.60422182D+00,0.72553093D+00,0.72342358D+00,0.48229180D+00,0.58124193D+00,0.49731973D+00,0.11567416D+00,0.61748882D+00,0.26837224D+00,0.15174069D+00,0.30351703D+00,0.34514473D+00,0.57780805D+00,0.32074718D+00,0.28231444D+00,0.17593917D+00,0.19347974D+00,0.23083689D+00,0.60198343D+00,0.22546477D+00,0.76373263D+00,0.88962284D+00,0.33310818D+00,0.69786097D-01,0.86269957D-01,0.36087886D+00,0.38378009D+00,0.35890464D+00,0.52708058D+00,0.67196841D+00,0.54937077D+00,0.11282672D+00,0.20169179D+00,0.49311564D+00,0.81907182D+00,0.79404717D+00,0.69030629D+00,0.63104220D+00,0.22095663D+00,0.28917465D-01,0.60165999D-01,0.20912388D+00,0.58859330D-02,0.89870278D-01,0.15681194D+00,0.51112384D+00
0.45000D+03,0.27316809D+00,0.74486158D+00,0.71697237D+00,0.89410763D+00,0.77338049D+00,0.71897973D+00,0.67541614D+00,0.79201815D+00,0.77431409D+00,0.57678687D+00,0.66721919D+00,0.59151034D+00,0.16156137D+00,0.68211892D+00,0.34198782D+00,0.19859477D+00,0.35388998D+00,0.43106133D+00,0.63488658D+00,0.40513398D+00,0.36277644D+00,0.23977332D+00,0.26103478D+00,0.30489056D+00,0.68787893D+00,0.28849279D+00,0.82866735D+00,0.92061067D+00,0.42364067D+00,0.10583438D+00,0.12883864D+00,0.45572628D+00,0.47651632D+00,0.45426558D+00,0.60791058D+00,0.75071869D+00,0.64148738D+00,0.16242475D+00,0.26643390D+00,0.55918077D+00,0.87156554D+00,0.85292560D+00,0.76625048D+00,0.70845376D+00,0.28411634D+00,0.35039178D-01,0.75251800D-01,0.27536383D+00,0.94899576D-02,0.12127251D+00,0.20225146D+00,0.55660657D+00
0.50000D+03,0.32178682D+00,0.79097266D+00,0.76381293D+00,0.91760147D+00,0.80628097D+00,0.77158405D+00,0.73533748D+00,0.84361635D+00,0.81573912D+00,0.66064663D+00,0.73938956D+00,0.67447245D+00,0.21522297D+00,0.73770174D+00,0.41720462D+00,0.25052869D+00,0.40275102D+00,0.51484330D+00,0.68412641D+00,0.48868467D+00,0.44426696D+00,0.30967954D+00,0.33390743D+00,0.38254174D+00,0.75946054D+00,0.35350347D+00,0.87702342D+00,0.94259738D+00,0.51279694D+00,0.15097534D+00,0.18068131D+00,0.54708908D+00,0.56505556D+00,0.54636938D+00,0.67815889D+00,0.81311582D+00,0.72065531D+00,0.22050781D+00,0.33511749D+00,0.61609472D+00,0.90916280D+00,0.89565876D+00,0.82612358D+00,0.77202528D+00,0.35126012D+00,0.42054911D-01,0.92774438D-01,0.34647753D+00,0.14473038D-01,0.15706004D+00,0.25092090D+00,0.59654719D+00
0.55000D+03,0.37009421D+00,0.82924627D+00,0.80305373D+00,0.93553857D+00,0.83383562D+00,0.81460479D+00,0.78499888D+00,0.88290846D+00,0.84944435D+00,0.73207711D+00,0.79805600D+00,0.74462229D+00,0.27520117D+00,0.78485723D+00,0.49111574D+00,0.30623800D+00,0.44974659D+00,0.59317954D+00,0.72614523D+00,0.56791135D+00,0.52323081D+00,0.38264180D+00,0.40886399D+00,0.46028310D+00,0.81712211D+00,0.41837574D+00,0.91222675D+00,0.95824229D+00,0.59648598D+00,0.20444720D+00,0.24035917D+00,0.63081920D+00,0.64584140D+00,0.63090079D+00,0.73768265D+00,0.86104688D+00,0.78604406D+00,0.28506003D+00,0.40502704D+00,0.66427634D+00,0.93571362D+00,0.92610431D+00,0.87201068D+00,0.82297698D+00,0.42012190D+00,0.50167797D-01,0.11280109D+00,0.41975025D+00,0.21063959D-01,0.19647377D+00,0.30147946D+00,0.63203856D+00
0.60000D+03,0.41736326D+00,0.86076324D+00,0.83586478D+00,0.94936157D+00,0.85725785D+00,0.84959741D+00,0.82572943D+00,0.91244771D+00,0.87687556D+00,0.79097516D+00,0.84459930D+00,0.80203785D+00,0.33958340D+00,0.82440875D+00,0.56136781D+00,0.36425781D+00,0.49466006D+00,0.66386327D+00,0.76172170D+00,0.64033574D+00,0.59693550D+00,0.45573533D+00,0.48291433D+00,0.53512841D+00,0.86234240D+00,0.48140392D+00,0.93745971D+00,0.96942031D+00,0.67188978D+00,0.26477352D+00,0.30578507D+00,0.70439770D+00,0.71675438D+00,0.70520995D+00,0.78720243D+00,0.89704006D+00,0.83832664D+00,0.35363511D+00,0.47377437D+00,0.70467359D+00,0.95432393D+00,0.94755842D+00,0.90642380D+00,0.86310908D+00,0.48851274D+00,0.59567670D-01,0.13528522D+00,0.49256081D+00,0.29457903D-01,0.23860408D+00,0.35266724D+00,0.66389489D+00
0.65000D+03,0.46303810D+00,0.88657172D+00,0.86326898D+00,0.96009218D+00,0.87736687D+00,0.87797217D+00,0.85890503D+00,0.93447670D+00,0.89921548D+00,0.83832179D+00,0.88087093D+00,0.84784131D+00,0.40623460D+00,0.85726806D+00,0.62626707D+00,0.42309230D+00,0.53735788D+00,0.72574600D+00,0.79169519D+00,0.70451116D+00,0.66357780D+00,0.52643144D+00,0.55359330D+00,0.60482996D+00,0.89707523D+00,0.54132183D+00,0.95536980D+00,0.97744720D+00,0.73748161D+00,0.32995961D+00,0.37452076D+00,0.76680447D+00,0.77697011D+00,0.76820251D+00,0.82786950D+00,0.92365550D+00,0.87904530D+00,0.42367848D+00,0.53945627D+00,0.73843609D+00,0.96733802D+00,0.96259985D+00,0.93181627D+00,0.89434297D+00,0.55450164D+00,0.70418445D-01,0.16008026D+00,0.56260784D+00,0.39804870D-01,0.28247369D+00,0.40338120D+00,0.69270920D+00
0.70000D+03,0.50671441D+00,0.90762783D+00,0.88614270D+00,0.96846911D+00,0.89473241D+00,0.90094506D+00,0.88580767D+00,0.95083490D+00,0.91742589D+00,0.87565108D+00,0.90878813D+00,0.88366850D+00,0.47302795D+00,0.88435344D+00,0.68477437D+00,0.48133086D+00,0.57775725D+00,0.77855761D+00,0.81689164D+00,0.75989216D+00,0.72222860D+00,0.59277313D+00,0.61909579D+00,0.66793077D+00,0.92333653D+00,0.59726965D+00,0.96801759D+00,0.98324517D+00,0.79284141D+00,0.39774302D+00,0.44408073D+00,0.81818600D+00,0.82667009D+00,0.82000237D+00,0.86097179D+00,0.94316018D+00,0.91010179D+00,0.49280598D+00,0.60070544D+00,0.76670698D+00,0.97645367D+00,0.97314020D+00,0.95033774D+00,0.91846477D+00,0.61653684D+00,0.82847973D-01,0.18695809D+00,0.62805900D+00,0.52201846D-01,0.32711514D+00,0.45271671D+00,0.71891586D+00
0.75000D+03,0.54811627D+00,0.92476851D+00,0.90522762D+00,0.97503677D+00,0.90976982D+00,0.91953466D+00,0.90756512D+00,0.96296671D+00,0.93228611D+00,0.90466383D+00,0.93010594D+00,0.91128771D+00,0.53803786D+00,0.90653558D+00,0.73642594D+00,0.53773795D+00,0.61580857D+00,0.82267090D+00,0.83807595D+00,0.80662730D+00,0.77268077D+00,0.65343120D+00,0.67828922D+00,0.72369821D+00,0.94296842D+00,0.64873259D+00,0.97693845D+00,0.98746063D+00,0.83837376D+00,0.46584740D+00,0.51218936D+00,0.85946207D+00,0.86671035D+00,0.86154150D+00,0.88776022D+00,0.95740492D+00,0.93341070D+00,0.55900378D+00,0.65666446D+00,0.79051251D+00,0.98286867D+00,0.98054875D+00,0.96374790D+00,0.93701141D+00,0.67350360D+00,0.96940656D-01,0.21562959D+00,0.68762152D+00,0.66688914D-01,0.37163493D+00,0.49998007D+00,0.74284065D+00
0.80000D+03,0.58707314D+00,0.93870585D+00,0.92114686D+00,0.98020292D+00,0.92279871D+00,0.93457940D+00,0.92513593D+00,0.97197382D+00,0.94442640D+00,0.92698785D+00,0.94631684D+00,0.93236624D+00,0.59967442D+00,0.92460618D+00,0.78121590D+00,0.59131066D+00,0.65148710D+00,0.85886789D+00,0.85592656D+00,0.84533563D+00,0.81525791D+00,0.70766933D+00,0.73064156D+00,0.77199020D+00,0.95753375D+00,0.69547139D+00,0.98324308D+00,0.99054722D+00,0.87501161D+00,0.53219891D+00,0.57696067D+00,0.89196652D+00,0.89831843D+00,0.89418269D+00,0.90936155D+00,0.96782128D+00,0.95070059D+00,0.62073894D+00,0.70691417D+00,0.81071886D+00,0.98741459D+00,0.98578544D+00,0.97342131D+00,0.95124343D+00,0.72472522D+00,0.11273315D+00,0.24576551D+00,0.74054292D+00,0.83249125D-01,0.41525967D+00,0.54467983D+00,0.76473606D+00
0.85000D+03,0.62349882D+00,0.95003406D+00,0.93442178D+00,0.98427698D+00,0.93407781D+00,0.94676215D+00,0.93931747D+00,0.97868030D+00,0.95435593D+00,0.94405496D+00,0.95863019D+00,0.94835383D+00,0.65675374D+00,0.93926354D+00,0.81946905D+00,0.64130427D+00,0.68478959D+00,0.88814134D+00,0.87102681D+00,0.87690581D+00,0.85062611D+00,0.75525245D+00,0.77610374D+00,0.81309753D+00,0.96829361D+00,0.73745617D+00,0.98771905D+00,0.99282394D+00,0.90395791D+00,0.59508009D+00,0.63699246D+00,0.91716905D+00,0.92285468D+00,0.91942789D+00,0.92674592D+00,0.97547617D+00,0.96342647D+00,0.67698854D+00,0.75138200D+00,0.82802930D+00,0.99066352D+00,0.98951472D+00,0.98039592D+00,0.96216296D+00,0.76992101D+00,0.13021324D+00,0.27701580D+00,0.78655778D+00,0.10181163D+00,0.45736308D+00,0.58650453D+00,0.78480475D+00
0.90000D+03,0.65737317D+00,0.95924262D+00,0.94548779D+00,0.98749623D+00,0.94382517D+00,0.95663545D+00,0.95076392D+00,0.98369472D+00,0.96248607D+00,0.95705763D+00,0.96799413D+00,0.96044495D+00,0.70851069D+00,0.95110996D+00,0.85172297D+00,0.68723028D+00,0.71573308D+00,0.91154535D+00,0.88386703D+00,0.90233715D+00,0.87963350D+00,0.79632965D+00,0.81497800D+00,0.84759237D+00,0.97623014D+00,0.77480928D+00,0.99091761D+00,0.99451588D+00,0.92648904D+00,0.65321319D+00,0.69138363D+00,0.93648860D+00,0.94164751D+00,0.93872422D+00,0.94072531D+00,0.98114497D+00,0.97275423D+00,0.72720652D+00,0.79024891D+00,0.84300143D+00,0.99300764D+00,0.99219362D+00,0.98543638D+00,0.97055072D+00,0.80913729D+00,0.14932168D+00,0.30902687D+00,0.82579970D+00,0.12225737D+00,0.49747523D+00,0.62529361D+00,0.80321458D+00
0.95000D+03,0.68872670D+00,0.96673132D+00,0.95470845D+00,0.99004414D+00,0.95222970D+00,0.96464474D+00,0.96000712D+00,0.98746301D+00,0.96914944D+00,0.96695252D+00,0.97513556D+00,0.96958744D+00,0.75456721D+00,0.96065634D+00,0.87862959D+00,0.72883408D+00,0.74435423D+00,0.93009485D+00,0.89485276D+00,0.92262708D+00,0.90318775D+00,0.83131529D+00,0.84779399D+00,0.87620030D+00,0.98208891D+00,0.80775837D+00,0.99322158D+00,0.99578258D+00,0.94382329D+00,0.70577833D+00,0.73969364D+00,0.95118788D+00,0.95589532D+00,0.95335582D+00,0.95196700D+00,0.98538238D+00,0.97958496D+00,0.77125077D+00,0.82386566D+00,0.85607168D+00,0.99471583D+00,0.99413598D+00,0.98909595D+00,0.97700705D+00,0.84266680D+00,0.16995653D+00,0.34145576D+00,0.85869724D+00,0.14442667D+00,0.53527740D+00,0.66100643D+00,0.82010834D+00
0.10000D+04,0.71762779D+00,0.97282511D+00,0.96238747D+00,0.99206340D+00,0.95945787D+00,0.97114850D+00,0.96747698D+00,0.99031067D+00,0.97461540D+00,0.97448747D+00,0.98060364D+00,0.97651368D+00,0.79487222D+00,0.96833067D+00,0.90088014D+00,0.76605969D+00,0.77070845D+00,0.94470700D+00,0.90431562D+00,0.93870066D+00,0.92217220D+00,0.86078342D+00,0.87520480D+00,0.89970236D+00,0.98642561D+00,0.83659946D+00,0.99489600D+00,0.99673772D+00,0.95704560D+00,0.75238055D+00,0.78186596D+00,0.96232869D+00,0.96662075D+00,0.96439953D+00,0.96101291D+00,0.98858189D+00,0.98459665D+00,0.80929176D+00,0.85268375D+00,0.86758013D+00,0.99597314D+00,0.99555783D+00,0.99177001D+00,0.98198999D+00,0.87096848D+00,0.19197949D+00,0.37398117D+00,0.88587001D+00,0.16812779D+00,0.57058666D+00,0.69369267D+00,0.83561020D+00
0.10500D+04,0.74417231D+00,0.97778729D+00,0.96877874D+00,0.99366560D+00,0.96565764D+00,0.97643506D+00,0.97351967D+00,0.99247506D+00,0.97910248D+00,0.98023676D+00,0.98480965D+00,0.98177919D+00,0.82962803D+00,0.97448808D+00,0.91915240D+00,0.79900862D+00,0.79486839D+00,0.95617406D+00,0.91252479D+00,0.95137339D+00,0.93739497D+00,0.88538275D+00,0.89790716D+00,0.91886693D+00,0.98964918D+00,0.86166845D+00,0.99612429D+00,0.99746289D+00,0.96707518D+00,0.79298343D+00,0.81813570D+00,0.97076762D+00,0.97466080D+00,0.97272204D+00,0.96829981D+00,0.99102212D+00,0.98828946D+00,0.84171907D+00,0.87720221D+00,0.87779227D+00,0.99690765D+00,0.99660850D+00,0.99373893D+00,0.98584750D+00,0.89459620D+00,0.21522332D+00,0.40631138D+00,0.90803615D+00,0.19314600D+00,0.60333420D+00,0.72346629D+00,0.84982997D+00
0.11000D+04,0.76847522D+00,0.98183101D+00,0.97409477D+00,0.99493824D+00,0.97096094D+00,0.98073643D+00,0.97841334D+00,0.99412959D+00,0.98278833D+00,0.98463626D+00,0.98806040D+00,0.98580021D+00,0.85921507D+00,0.97942102D+00,0.93407725D+00,0.82789825D+00,0.81692186D+00,0.96515785D+00,0.91969776D+00,0.96133801D+00,0.94956384D+00,0.90577400D+00,0.91658562D+00,0.93440712D+00,0.99205806D+00,0.88331954D+00,0.99703385D+00,0.99801701D+00,0.97466193D+00,0.82782640D+00,0.84893724D+00,0.97717446D+00,0.98067890D+00,0.97900000D+00,0.97417797D+00,0.99290091D+00,0.99102717D+00,0.86905690D+00,0.89792918D+00,0.88691667D+00,0.99760868D+00,0.99739200D+00,0.99520082D+00,0.98884352D+00,0.91414067D+00,0.23950000D+00,0.43818924D+00,0.92593795D+00,0.21925239D+00,0.63354125D+00,0.75048368D+00,0.86286625D+00
0.11500D+04,0.79066382D+00,0.98512870D+00,0.97851347D+00,0.99595016D+00,0.97548535D+00,0.98423950D+00,0.98238128D+00,0.99540136D+00,0.98581768D+00,0.98801447D+00,0.99058469D+00,0.98888644D+00,0.88412351D+00,0.98336884D+00,0.94622024D+00,0.85302350D+00,0.83696940D+00,0.97219728D+00,0.92600992D+00,0.96916664D+00,0.95927892D+00,0.92258792D+00,0.93187727D+00,0.94695814D+00,0.99386903D+00,0.90190922D+00,0.99771359D+00,0.99844299D+00,0.98039991D+00,0.85733979D+00,0.87482192D+00,0.98206085D+00,0.98518788D+00,0.98375000D+00,0.97892749D+00,0.99435983D+00,0.99307197D+00,0.89189457D+00,0.91535583D+00,0.89511870D+00,0.99813915D+00,0.99798130D+00,0.99629560D+00,0.99117825D+00,0.93018621D+00,0.26460877D+00,0.46939469D+00,0.94028789D+00,0.24621211D+00,0.66129535D+00,0.77492643D+00,0.87480860D+00
