0.10000D+08,0.10261D-02,0.32249D-01,0.97201D-10
0.20000D+08,0.74271D-02,0.88096D-01,0.62626D-09
0.30000D+08,0.28795D-01,0.14526D+00,0.21636D-08
0.40000D+08,0.79812D-01,0.19226D+00,0.53539D-08
0.50000D+08,0.17801D+00,0.22781D+00,0.10690D-07
0.60000D+08,0.34074D+00,0.25439D+00,0.18384D-07
0.70000D+08,0.58282D+00,0.27472D+00,0.28372D-07
0.80000D+08,0.91519D+00,0.29078D+00,0.40398D-07
0.90000D+08,0.13448D+01,0.30384D+00,0.54115D-07
0.10000D+09,0.18748D+01,0.31474D+00,0.69165D-07
0.11000D+09,0.25056D+01,0.32399D+00,0.85225D-07
0.12000D+09,0.32351D+01,0.33198D+00,0.10203D-06
0.13000D+09,0.40597D+01,0.33896D+00,0.11936D-06
0.14000D+09,0.49745D+01,0.34513D+00,0.13704D-06
0.15000D+09,0.59736D+01,0.35062D+00,0.15496D-06
0.16000D+09,0.70511D+01,0.35556D+00,0.17302D-06
0.17000D+09,0.82005D+01,0.36001D+00,0.19113D-06
0.18000D+09,0.94154D+01,0.36406D+00,0.20924D-06
0.19000D+09,0.10690D+02,0.36776D+00,0.22731D-06
0.20000D+09,0.12018D+02,0.37115D+00,0.24530D-06
0.21000D+09,0.13394D+02,0.37428D+00,0.26319D-06
0.22000D+09,0.14813D+02,0.37717D+00,0.28095D-06
0.23000D+09,0.16270D+02,0.37985D+00,0.29858D-06
0.24000D+09,0.17762D+02,0.38235D+00,0.31606D-06
0.25000D+09,0.19283D+02,0.38468D+00,0.33338D-06
0.26000D+09,0.20831D+02,0.38686D+00,0.35054D-06
0.27000D+09,0.22403D+02,0.38891D+00,0.36753D-06
0.28000D+09,0.23995D+02,0.39083D+00,0.38435D-06
0.29000D+09,0.25605D+02,0.39264D+00,0.40099D-06
0.30000D+09,0.27231D+02,0.39436D+00,0.41747D-06
0.31000D+09,0.28870D+02,0.39597D+00,0.43377D-06
0.32000D+09,0.30520D+02,0.39751D+00,0.44991D-06
0.33000D+09,0.32181D+02,0.39897D+00,0.46587D-06
0.34000D+09,0.33850D+02,0.40035D+00,0.48166D-06
0.35000D+09,0.35525D+02,0.40167D+00,0.49729D-06
0.36000D+09,0.37206D+02,0.40293D+00,0.51275D-06
0.37000D+09,0.38891D+02,0.40413D+00,0.52806D-06
0.38000D+09,0.40579D+02,0.40528D+00,0.54320D-06
0.39000D+09,0.42269D+02,0.40637D+00,0.55818D-06
0.40000D+09,0.43960D+02,0.40743D+00,0.57301D-06
0.41000D+09,0.45652D+02,0.40844D+00,0.58769D-06
0.42000D+09,0.47343D+02,0.40941D+00,0.60222D-06
0.43000D+09,0.49033D+02,0.41034D+00,0.61660D-06
0.44000D+09,0.50721D+02,0.41123D+00,0.63083D-06
0.45000D+09,0.52406D+02,0.41210D+00,0.64492D-06
0.46000D+09,0.54088D+02,0.41293D+00,0.65887D-06
0.47000D+09,0.55767D+02,0.41373D+00,0.67268D-06
0.48000D+09,0.57441D+02,0.41450D+00,0.68636D-06
0.49000D+09,0.59111D+02,0.41525D+00,0.69990D-06
0.50000D+09,0.60776D+02,0.41597D+00,0.71331D-06
0.51000D+09,0.62436D+02,0.41667D+00,0.72658D-06
0.52000D+09,0.64090D+02,0.41735D+00,0.73973D-06
0.53000D+09,0.65738D+02,0.41801D+00,0.75276D-06
0.54000D+09,0.67380D+02,0.41864D+00,0.76565D-06
0.55000D+09,0.69015D+02,0.41926D+00,0.77843D-06
0.56000D+09,0.70643D+02,0.41986D+00,0.79108D-06
0.57000D+09,0.72264D+02,0.42044D+00,0.80361D-06
0.58000D+09,0.73878D+02,0.42100D+00,0.81602D-06
0.59000D+09,0.75485D+02,0.42155D+00,0.82832D-06
0.60000D+09,0.77084D+02,0.42208D+00,0.84050D-06
0.61000D+09,0.78675D+02,0.42260D+00,0.85256D-06
0.62000D+09,0.80258D+02,0.42310D+00,0.86451D-06
0.63000D+09,0.81833D+02,0.42359D+00,0.87634D-06
0.64000D+09,0.83399D+02,0.42407D+00,0.88806D-06
0.65000D+09,0.84958D+02,0.42454D+00,0.89967D-06
0.66000D+09,0.86508D+02,0.42499D+00,0.91117D-06
0.67000D+09,0.88049D+02,0.42544D+00,0.92255D-06
0.68000D+09,0.89582D+02,0.42587D+00,0.93383D-06
0.69000D+09,0.91106D+02,0.42629D+00,0.94500D-06
0.70000D+09,0.92621D+02,0.42670D+00,0.95606D-06
0.71000D+09,0.94128D+02,0.42711D+00,0.96701D-06
0.72000D+09,0.95625D+02,0.42750D+00,0.97785D-06
0.73000D+09,0.97114D+02,0.42788D+00,0.98859D-06
0.74000D+09,0.98594D+02,0.42826D+00,0.99921D-06
0.75000D+09,0.10006D+03,0.42863D+00,0.10097D-05
0.76000D+09,0.10153D+03,0.42899D+00,0.10201D-05
0.77000D+09,0.10298D+03,0.42934D+00,0.10305D-05
0.78000D+09,0.10442D+03,0.42969D+00,0.10407D-05
0.79000D+09,0.10586D+03,0.43002D+00,0.10507D-05
0.80000D+09,0.10728D+03,0.43035D+00,0.10607D-05
0.81000D+09,0.10870D+03,0.43068D+00,0.10706D-05
0.82000D+09,0.11010D+03,0.43100D+00,0.10804D-05
0.83000D+09,0.11150D+03,0.43131D+00,0.10901D-05
0.84000D+09,0.11289D+03,0.43161D+00,0.10996D-05
0.85000D+09,0.11427D+03,0.43191D+00,0.11091D-05
0.86000D+09,0.11564D+03,0.43220D+00,0.11184D-05
0.87000D+09,0.11700D+03,0.43249D+00,0.11277D-05
0.88000D+09,0.11835D+03,0.43278D+00,0.11368D-05
0.89000D+09,0.11969D+03,0.43305D+00,0.11458D-05
0.90000D+09,0.12102D+03,0.43333D+00,0.11548D-05
0.91000D+09,0.12235D+03,0.43359D+00,0.11636D-05
0.92000D+09,0.12366D+03,0.43386D+00,0.11723D-05
0.93000D+09,0.12496D+03,0.43412D+00,0.11809D-05
0.94000D+09,0.12626D+03,0.43437D+00,0.11894D-05
0.95000D+09,0.12755D+03,0.43462D+00,0.11979D-05
0.96000D+09,0.12882D+03,0.43486D+00,0.12062D-05
0.97000D+09,0.13009D+03,0.43511D+00,0.12144D-05
0.98000D+09,0.13135D+03,0.43534D+00,0.12225D-05
0.99000D+09,0.13260D+03,0.43558D+00,0.12304D-05
0.10000D+10,0.13384D+03,0.43581D+00,0.12383D-05
